SquareFootage,NumRooms,NumBathrooms,HasBalcony,HasGymAccess,HasParking,NeighborhoodSafetyIndex,WalkScore,SchoolRating,Rent
1078,3,2,1,0,1,7.38,76,8.3,4092.71
2424,5,1,0,1,0,1.35,54,7.3,5593.28
2028,2,2,1,1,0,2.96,90,5.3,5503.58
2408,3,1,0,1,0,7.5,35,1.8,5437.09
1487,2,1,1,0,1,6.23,43,7.4,4704.28
1581,3,3,1,0,1,5.05,13,3.0,4322.82
1034,2,3,1,0,1,9.38,1,9.2,3370.92
2140,2,3,1,0,0,7.2,2,3.5,4896.32
2611,4,1,1,1,1,5.83,12,5.1,5822.04
1763,1,2,0,0,0,2.45,50,2.4,3905.59
2378,2,1,0,0,1,5.74,39,9.6,5274.84
1973,2,3,0,0,0,7.82,80,2.1,5063.45
646,1,3,0,1,0,9.36,34,8.8,3320.45
510,4,2,1,0,0,3.51,90,3.2,3238.73
1682,4,3,0,1,0,6.08,81,7.0,5626.16
2687,5,3,0,0,1,7.89,67,4.5,7123.72
1705,5,3,0,1,1,3.82,44,7.1,5560.62
1582,2,3,1,0,0,6.95,77,9.9,5366.69
1999,1,1,1,1,1,1.74,70,5.1,4874.93
615,5,2,1,0,0,7.01,80,2.3,4027.0
941,1,2,0,0,0,8.32,4,6.9,3347.72
1856,5,1,0,1,0,5.41,57,4.8,5342.91
2622,1,2,0,1,1,3.79,35,1.7,5443.96
1590,2,3,1,1,0,4.77,26,3.2,4462.68
2173,5,3,1,1,0,8.35,77,1.6,6301.85
1654,5,2,0,1,1,3.66,16,4.7,4477.0
2389,1,1,1,1,1,9.26,44,3.3,5734.39
2535,3,2,1,0,0,7.25,14,5.0,6210.45
2965,4,1,0,0,0,2.53,30,2.5,5892.88
2669,2,1,0,0,1,6.92,66,9.3,6203.35
1039,2,1,1,0,0,7.73,20,2.8,3580.65
1388,5,3,1,0,1,1.82,13,9.0,4122.42
1602,4,2,0,0,1,2.44,25,7.6,4376.79
2127,2,3,1,1,0,4.1,80,5.9,6062.55
1017,1,1,1,0,0,3.21,87,6.7,3203.29
526,5,1,0,0,1,7.29,42,6.5,2959.93
2891,4,3,1,1,0,5.36,21,6.4,6665.75
1027,1,3,0,0,1,7.88,78,4.8,3910.58
2911,5,2,0,0,0,7.93,70,2.1,7186.29
825,4,1,1,1,1,8.69,86,3.3,4008.26
1429,2,2,1,1,1,5.64,14,9.0,3896.38
477,4,3,1,0,1,3.82,33,4.0,2826.13
1843,4,2,1,0,0,1.32,77,8.2,5005.69
1336,5,1,0,1,0,1.82,41,1.2,4338.82
1121,3,2,0,0,1,7.04,93,1.4,4382.41
691,2,2,0,1,0,9.67,71,5.0,4030.63
2966,1,2,1,1,0,6.52,14,4.3,6132.28
1034,2,1,0,1,1,3.41,45,3.4,2844.67
2640,4,2,0,1,1,5.88,19,1.6,5951.37
2221,3,2,0,0,1,3.62,78,9.2,5632.03
2513,1,2,1,0,0,1.9,10,7.6,4962.94
2926,3,1,0,0,1,3.17,7,2.0,6040.45
2374,2,3,1,0,1,1.23,18,7.9,4787.01
2652,2,3,1,0,1,9.7,66,5.9,7066.76
522,2,3,1,1,1,6.47,68,7.1,3646.16
1525,3,2,0,0,0,8.85,13,5.8,4339.08
1157,4,3,1,1,1,1.9,78,3.6,4117.92
1640,1,1,1,0,0,6.06,12,3.5,4208.18
2482,5,1,0,0,0,2.5,30,9.7,5807.03
1514,3,2,0,0,0,2.62,82,7.9,4503.1
916,3,1,0,1,1,2.94,96,6.0,4068.33
2842,4,1,0,1,0,3.43,65,7.8,6469.04
2249,5,1,0,0,1,2.84,59,5.4,5182.59
2689,3,1,0,1,0,7.25,82,9.4,7104.95
2087,3,3,1,0,0,2.97,96,2.2,5376.46
1836,5,3,0,1,0,9.64,55,7.2,5955.99
2925,1,1,0,1,1,2.17,34,5.9,5592.5
2861,4,2,1,0,1,8.82,81,5.4,7303.94
448,1,3,1,0,1,6.64,6,8.3,2774.18
1777,5,2,1,1,1,4.95,5,2.4,5101.09
1590,4,1,1,0,0,9.98,63,7.6,4964.83
635,3,1,0,1,1,4.31,28,8.7,3183.15
2227,5,2,0,0,0,3.61,25,3.0,5066.48
1650,4,2,0,0,1,3.62,40,8.5,4790.92
2904,3,2,0,0,1,3.88,13,4.2,6106.76
1509,2,3,1,1,1,1.83,96,1.2,4325.68
500,1,2,0,0,1,1.66,79,3.5,2786.57
1016,1,2,1,0,1,5.96,98,4.9,4036.55
2273,5,2,1,1,0,4.5,70,1.3,6009.88
1058,1,3,1,1,1,7.31,27,2.3,3818.12
1329,4,3,1,0,0,6.21,66,6.4,5185.4
1965,4,1,1,0,1,7.25,55,1.6,5151.38
640,5,3,0,0,0,5.33,96,8.5,4159.47
638,2,1,0,1,0,7.29,32,9.5,3111.06
545,5,2,1,1,1,8.93,73,9.3,4058.35
1911,4,3,1,1,1,1.64,59,3.4,5435.07
943,5,1,0,0,1,3.13,37,6.9,3719.48
1975,1,3,0,1,0,5.33,69,6.9,5567.63
1896,3,2,1,0,0,4.84,25,5.6,4932.03
505,3,1,1,0,0,6.64,48,6.7,2648.88
818,2,3,1,1,1,5.64,42,5.3,3465.19
971,2,1,0,0,1,2.83,12,3.0,2596.44
2438,1,2,0,1,0,2.29,21,7.7,5172.07
2777,4,1,0,0,0,1.06,7,3.7,5381.33
2586,2,1,1,0,1,3.27,93,5.0,5864.54
517,2,3,1,1,1,9.5,81,8.1,3929.15
2242,1,1,1,0,0,2.39,8,8.4,4313.42
459,4,2,0,0,1,2.16,88,4.8,3373.23
2879,1,2,1,1,0,4.3,71,9.2,6963.59
903,4,2,1,0,1,7.47,55,9.2,3873.01
2528,5,2,1,0,0,8.16,76,7.6,7191.88
565,2,3,1,1,0,5.17,99,3.9,3666.88
1138,2,2,1,1,1,6.94,33,1.4,4110.2
418,3,3,0,0,1,3.62,8,2.2,2179.88
2507,4,3,1,0,0,6.0,60,9.3,6808.37
1373,1,2,1,0,1,7.74,46,7.1,4277.06
2085,3,1,1,1,0,6.98,27,4.4,5455.7
1130,3,2,1,0,0,9.3,80,4.1,4844.95
1836,4,1,1,0,0,2.52,50,5.1,4555.56
402,3,3,1,1,0,1.71,75,8.3,3197.97
2574,1,1,0,0,1,3.9,66,9.5,5991.37
2056,3,3,1,0,1,7.2,45,9.3,5756.17
2944,5,1,0,1,0,9.85,35,4.9,7110.11
1794,2,2,0,0,0,6.93,39,9.6,4955.38
2257,4,1,0,1,1,9.06,65,2.0,6492.15
1139,3,1,0,0,0,5.9,53,3.3,3756.37
1547,4,3,0,0,1,1.06,3,1.4,4152.45
2265,4,1,1,0,0,3.7,25,9.4,5320.96
1306,2,1,1,1,0,9.99,88,7.1,4827.15
2342,4,1,0,0,1,1.96,26,4.4,4774.78
1512,2,1,1,0,1,6.12,60,4.2,4548.81
2993,5,1,0,0,1,8.61,17,1.5,6694.22
1642,3,3,0,0,1,9.13,94,6.6,5719.1
2952,1,2,1,0,0,7.37,39,4.9,6513.73
1022,4,2,1,1,0,8.52,13,2.2,3867.9
778,1,1,0,0,1,7.74,41,8.9,3207.95
2359,1,2,1,0,1,1.33,10,6.5,4932.63
2299,3,3,0,0,0,5.35,64,3.0,5976.2
927,3,2,1,1,1,8.28,19,4.4,4299.65
2268,4,2,1,0,1,7.06,51,5.2,5952.53
1641,4,3,0,1,0,2.23,68,6.3,5171.66
689,3,1,0,1,1,8.65,15,5.5,3088.82
1708,4,3,0,1,0,3.57,31,6.6,4857.97
1353,1,3,1,1,1,7.64,31,1.0,3751.42
2218,4,2,1,0,1,2.6,81,9.3,5854.78
1361,2,3,1,0,1,3.49,91,1.3,4300.91
2657,1,2,0,1,0,7.1,20,3.9,5922.82
2673,3,2,0,1,1,7.37,54,8.7,7225.65
1768,2,2,0,0,1,9.92,44,5.3,4907.77
1323,3,1,1,1,1,4.2,98,7.7,4876.44
2302,3,3,0,0,1,1.12,44,6.6,5429.33
1733,2,1,1,1,0,8.02,47,5.3,5404.8
1882,1,1,0,0,1,4.62,54,1.9,3873.99
581,1,2,0,1,1,1.12,86,7.6,2284.06
462,2,2,1,0,0,9.48,49,9.2,3597.55
2577,2,2,0,0,1,5.63,48,3.6,5632.48
2349,3,2,0,0,0,5.83,19,7.4,5609.0
1884,2,1,0,0,1,4.54,55,2.7,4809.27
2812,4,2,0,0,0,8.07,96,1.1,6933.48
583,5,1,0,1,0,5.51,58,8.6,3538.34
2997,2,3,0,0,1,5.6,89,5.8,7049.2
2692,1,2,0,0,1,7.92,52,3.7,6034.24
2063,1,3,0,1,1,7.7,61,3.7,5446.35
1043,1,3,1,1,1,4.66,61,7.5,4375.8
2347,2,2,1,0,0,2.26,95,3.3,6086.83
2950,1,1,1,1,0,8.65,14,7.7,6512.52
1067,1,1,1,1,1,3.85,13,5.9,3205.29
2054,1,1,1,0,0,5.58,49,3.3,4739.77
1816,2,1,0,1,0,6.04,98,4.8,5265.75
763,4,2,0,1,1,4.69,22,1.5,2976.18
1273,1,2,1,1,1,4.09,37,3.1,3807.95
2203,5,3,0,0,0,5.4,25,6.5,5987.92
505,5,2,1,1,0,7.55,1,9.3,2880.37
2154,1,2,0,0,1,6.79,78,8.5,5986.0
2509,5,1,0,1,0,3.09,87,3.2,5786.71
1557,4,1,1,1,0,5.67,45,4.9,4710.75
2500,3,1,0,1,0,3.46,2,3.8,5018.63
490,1,3,0,1,0,6.45,13,1.8,2730.98
2126,1,3,0,0,1,2.89,77,7.2,5003.44
2645,3,1,1,1,0,6.58,47,1.5,6189.95
2474,2,2,1,1,1,9.67,11,5.4,6169.55
1040,5,1,0,1,1,9.39,61,4.5,4508.13
2663,2,2,1,0,1,3.39,65,9.1,6873.47
936,5,3,0,1,1,2.65,37,6.9,3849.0
2588,4,2,1,0,1,4.83,61,7.4,6521.95
1384,4,1,0,0,0,1.13,48,6.2,3662.25
2016,2,2,1,1,0,1.64,24,7.8,4371.95
2630,5,3,0,0,0,4.74,70,7.3,6172.89
2182,4,1,1,1,0,4.5,81,6.6,5855.35
2188,1,2,1,0,1,7.35,69,7.8,5705.71
1363,3,2,1,1,1,5.21,0,8.1,4549.78
529,5,2,0,0,0,9.39,60,1.6,3490.82
1339,4,1,0,0,0,3.16,22,2.4,3027.84
2922,1,2,1,1,1,1.09,30,5.3,6132.48
2170,4,1,1,0,1,8.09,68,5.0,5965.21
2596,4,1,0,0,0,4.78,51,2.7,5818.5
1055,3,3,1,0,0,4.04,74,9.4,4537.13
1228,5,3,0,1,0,8.36,90,9.0,4902.44
2194,5,2,0,0,1,9.42,64,2.1,6383.72
1693,3,1,1,0,1,1.62,76,1.9,4364.0
1971,4,1,1,1,0,7.66,67,7.4,5997.53
1727,3,2,0,1,1,8.97,91,4.3,5169.63
1790,1,1,0,1,1,3.05,68,8.5,4761.1
1201,1,1,0,1,1,1.34,80,1.2,3591.45
2995,2,1,0,0,0,4.61,63,8.7,6828.51
2062,3,1,0,0,1,7.45,60,6.4,5013.54
2509,5,1,0,1,1,2.25,42,8.1,5568.99
2436,5,1,1,1,0,8.86,1,7.3,6235.96
763,5,2,1,1,0,2.77,43,8.7,4113.2
1216,5,2,0,1,1,2.03,36,2.7,3808.86
498,1,2,1,1,0,9.29,69,9.4,3563.2
2260,5,1,0,0,1,2.46,82,9.8,6153.67
2242,5,3,0,0,0,9.5,24,1.9,5954.68
2648,2,2,1,1,0,9.34,1,1.7,6145.37
1008,2,2,1,0,0,8.94,64,5.8,4469.69
1663,5,1,1,0,0,9.84,68,7.6,5745.49
2214,5,2,0,1,0,4.19,16,1.7,5534.89
2707,1,3,0,0,0,5.22,25,7.6,6318.45
912,4,2,0,1,0,3.69,15,2.1,3354.89
767,3,3,1,0,0,6.48,4,8.8,3371.05
2417,4,1,1,1,0,9.65,81,2.0,6569.1
2548,3,3,0,1,0,8.21,69,2.9,6731.29
1115,5,2,0,1,0,9.73,36,9.1,4152.64
2521,4,3,1,1,1,1.94,43,3.5,6364.91
1084,3,3,1,1,0,1.74,25,8.1,3724.36
2801,3,3,0,1,0,3.02,15,2.3,5503.21
1222,3,2,1,1,0,4.48,30,3.8,3988.5
871,3,3,0,1,0,2.89,9,8.7,3220.77
2619,3,1,1,1,0,5.49,76,4.1,6487.43
1900,3,2,1,1,1,7.06,51,9.5,5551.95
408,2,2,0,1,1,7.28,96,1.6,3344.38
991,2,3,0,0,1,9.68,51,9.9,4695.25
1280,4,3,0,0,0,8.54,21,2.5,4175.15
2550,3,2,1,0,0,2.65,31,9.2,5683.0
1211,1,2,0,0,1,9.5,24,7.0,4023.82
1380,3,2,0,0,0,2.46,19,3.7,3308.47
1961,2,2,1,0,1,1.3,41,7.6,4882.28
2487,5,2,1,1,1,6.45,48,7.2,7040.04
1653,1,2,0,1,1,2.81,12,1.7,3978.64
786,1,2,0,1,0,9.41,16,3.5,2737.55
528,3,2,1,0,1,1.12,35,2.6,2252.63
2709,2,1,0,1,0,3.78,78,3.3,6230.22
1341,1,2,1,1,1,3.62,72,5.5,4172.16
2440,2,2,0,1,0,3.5,29,8.6,5218.54
2437,1,1,1,0,0,9.46,38,8.7,5723.09
2490,5,3,1,0,0,7.07,9,7.5,6399.42
2119,1,2,1,1,1,9.24,87,7.7,6105.33
1930,1,2,1,1,1,1.62,7,6.3,4195.29
1241,1,1,0,1,1,4.15,28,5.5,3443.44
1514,3,1,1,0,0,4.13,29,9.7,4377.18
1626,1,1,1,1,0,3.48,35,4.8,4097.66
2382,3,2,1,0,1,4.26,68,10.0,6543.15
1087,1,3,0,1,0,8.48,38,7.1,3722.38
426,2,3,1,1,0,5.99,2,9.0,2847.85
2800,5,2,0,0,1,5.13,13,8.1,6621.3
646,5,1,0,1,1,7.75,34,2.8,3721.51
1800,3,3,0,1,1,2.68,84,7.1,5534.09
1855,5,3,1,1,1,8.13,32,2.7,5894.44
1516,1,2,1,1,0,7.09,95,4.0,4996.62
1156,2,2,0,1,0,3.41,29,1.9,3391.1
2359,2,1,1,1,0,3.53,81,5.3,5736.79
1934,3,3,0,0,0,4.58,40,3.6,4886.76
743,1,2,1,1,0,6.06,56,5.7,3029.1
2351,5,1,1,0,1,4.83,68,6.2,6173.5
531,1,1,0,0,1,8.47,46,9.9,3038.58
851,1,1,0,0,0,1.01,24,8.8,1984.42
2614,5,1,0,0,0,3.36,10,7.0,5634.98
2452,3,2,0,1,1,5.42,59,9.7,6457.23
1335,2,3,0,0,1,1.07,30,6.7,3814.98
480,2,1,0,0,0,9.97,59,1.4,3064.06
2297,2,3,0,0,0,5.19,95,5.6,6115.07
593,2,2,1,0,0,2.88,15,7.6,2440.51
2016,5,2,1,1,1,4.42,14,3.4,5475.96
2472,3,2,1,0,1,9.79,80,7.5,7096.05
2335,4,1,0,0,0,2.13,43,7.4,5050.06
2413,1,2,1,1,1,9.18,96,8.3,6448.43
863,5,2,0,0,1,2.16,30,5.7,2912.56
2926,4,3,0,1,1,4.07,84,4.8,7295.61
2087,2,1,1,0,0,5.9,38,4.6,5419.02
1737,3,1,1,0,1,4.65,60,3.9,4799.4
2212,2,2,0,1,0,5.43,84,5.7,5878.81
2150,3,3,1,0,0,2.56,65,4.4,5832.98
2937,1,1,1,1,0,2.79,3,2.5,5517.58
718,2,3,1,1,0,9.3,85,9.0,3857.09
909,3,3,0,0,0,5.75,69,2.7,3765.98
744,3,1,1,0,1,8.79,71,9.6,4017.7
1556,2,3,0,1,1,7.94,31,9.7,4881.97
1156,2,2,1,0,0,9.7,32,1.3,3983.66
597,3,2,0,0,0,8.81,61,3.3,3270.84
424,1,1,1,0,0,8.27,73,9.7,2764.56
2099,2,2,0,0,1,1.25,0,8.5,4813.22
425,2,2,1,1,0,7.68,47,9.1,3312.53
2274,5,1,0,1,1,1.26,36,5.8,5003.09
1782,1,3,0,1,1,1.46,56,9.8,4499.86
929,5,2,1,0,0,8.07,81,6.0,4884.13
2818,5,3,0,1,0,5.6,46,4.9,7179.45
890,4,2,0,0,0,2.95,23,8.0,3224.82
2886,1,3,0,1,0,3.01,16,4.1,6285.91
1691,5,2,1,1,0,7.59,26,5.1,5241.76
1632,3,1,1,1,0,8.57,49,6.6,4935.18
2708,1,2,1,1,0,2.88,5,4.8,5491.78
802,5,1,1,1,1,2.17,31,4.8,3235.98
2339,1,2,1,0,0,1.45,93,1.1,5590.94
2928,5,1,0,1,0,3.25,67,4.6,6377.92
1603,5,3,1,0,1,4.28,98,8.5,5790.81
2679,4,1,1,0,1,9.95,53,2.0,6117.58
1165,3,3,1,0,0,6.6,37,6.9,4306.42
680,5,1,0,0,1,4.64,18,2.8,2917.24
732,3,3,1,1,0,1.54,60,1.6,3128.6
2318,5,2,0,0,0,9.83,48,8.1,6366.18
1768,5,2,0,0,0,9.71,42,3.0,5200.59
1704,3,2,0,1,0,4.93,63,8.5,5415.72
1785,3,1,1,0,1,2.25,46,5.5,4517.79
1655,2,2,1,1,0,3.4,93,7.2,4605.06
2577,2,1,0,0,1,7.52,59,3.7,5743.35
2087,5,3,0,1,0,4.99,42,9.9,5522.15
791,1,1,0,1,0,4.31,9,6.5,2924.21
2214,4,2,1,1,1,8.48,85,4.8,6698.79
793,4,3,1,1,0,1.41,22,6.7,2921.4
1586,4,2,0,0,0,2.25,22,3.0,3832.57
814,4,3,0,1,1,5.13,51,8.3,4134.12
1996,3,2,1,0,1,1.37,82,3.8,5243.04
2700,5,2,1,0,0,9.48,55,5.1,7130.35
2221,3,3,0,1,1,8.95,95,7.5,7091.2
2005,4,3,0,1,1,2.22,68,1.5,5283.34
2051,4,3,0,0,1,7.02,56,4.7,5845.77
1790,1,2,0,0,0,8.7,33,7.3,4635.93
2172,5,1,1,1,1,1.45,50,6.9,5863.65
2705,5,2,0,0,1,4.56,6,6.4,6199.59
930,3,3,0,1,0,9.86,63,4.9,4686.24
2310,2,3,1,0,0,3.63,83,5.8,6187.11
2867,5,3,0,0,1,3.16,71,4.6,7044.48
2395,5,3,0,0,0,8.74,68,2.4,6654.38
2625,5,3,1,0,0,3.27,91,8.7,6926.32
1256,4,3,0,0,1,8.51,26,1.1,4285.2
638,3,1,1,0,1,5.63,91,5.8,3418.86
2057,2,2,1,1,0,5.95,58,9.2,5818.75
1025,3,3,0,0,1,9.53,93,9.4,5240.63
1679,1,3,1,1,1,7.41,44,8.8,5426.19
1082,2,2,0,1,1,1.66,67,6.3,3900.99
628,1,2,1,0,0,1.35,15,6.8,2340.21
625,1,3,1,1,1,7.05,75,2.7,3629.25
597,2,1,1,0,0,1.15,74,1.9,2341.67
1318,2,1,1,1,0,9.45,32,3.2,4377.35
2276,3,1,1,1,1,4.29,87,9.1,6073.77
906,5,3,0,1,1,3.69,42,7.7,3771.52
652,2,3,1,1,1,7.04,23,4.4,3177.3
475,3,1,1,1,0,5.16,57,2.2,2906.03
1080,5,2,0,1,0,7.63,39,1.6,4151.89
1179,4,3,1,1,0,4.17,15,7.7,4469.53
1636,4,2,1,1,1,3.1,39,5.0,4578.21
2901,4,3,1,1,0,7.25,6,7.4,6683.63
2021,3,2,1,1,0,6.94,1,1.8,5386.79
2044,2,2,0,0,0,6.68,41,6.4,4860.5
1669,3,1,0,0,0,8.34,81,4.9,5381.18
905,2,2,0,0,1,4.51,90,5.6,3833.53
1436,5,3,0,1,0,8.31,91,9.7,6042.87
2179,5,3,0,1,0,2.68,80,8.1,6108.08
2037,2,3,0,0,1,3.96,80,5.8,5961.39
737,2,2,1,1,1,1.76,20,5.0,2639.19
993,4,3,0,1,1,9.96,26,4.8,4052.93
1296,4,2,0,1,0,3.9,40,4.2,3943.37
2701,5,2,1,0,1,6.18,39,5.0,6153.77
563,4,1,0,1,0,4.38,26,4.4,2413.42
1299,5,1,0,1,1,4.3,66,8.3,4235.66
1874,1,2,0,1,0,6.98,21,8.2,5022.47
563,4,3,0,1,0,6.44,30,8.8,3758.29
479,1,3,0,0,1,7.11,17,5.4,2513.54
768,4,3,0,0,0,9.51,48,7.6,4184.34
664,5,2,1,0,1,4.69,22,4.3,3160.69
2797,2,3,1,0,0,6.14,22,3.2,6223.61
557,2,2,0,0,1,9.94,26,8.0,3227.84
1888,1,1,1,1,0,9.46,87,2.9,4919.25
2727,2,3,1,0,1,4.06,58,6.1,6597.57
2988,1,3,1,0,0,5.89,40,7.5,6794.87
2031,3,1,1,0,0,2.59,84,4.0,5410.95
458,2,1,1,0,0,4.61,69,7.1,2899.85
554,4,3,0,1,0,6.13,35,4.0,2951.06
2527,5,1,0,0,1,6.84,88,1.3,6491.14
2219,3,2,0,1,1,6.26,49,8.9,6336.57
1638,2,2,0,1,1,2.02,49,10.0,4815.1
732,5,3,0,0,1,9.81,49,8.4,4580.52
2503,3,3,0,1,1,7.87,84,4.0,6824.75
758,3,1,0,1,0,9.32,88,4.5,3565.87
784,3,2,1,1,0,7.15,3,9.4,3655.9
1077,3,3,1,0,0,4.44,23,3.8,3270.3
2196,5,3,1,0,1,9.97,74,4.4,6632.98
1990,2,1,1,0,1,4.15,9,7.0,4708.29
621,2,3,1,1,1,9.79,96,3.1,4232.04
521,4,2,0,1,1,4.5,84,2.0,3361.42
1178,4,2,1,0,0,4.74,74,2.3,4527.82
793,5,3,1,1,0,3.62,30,4.0,3321.72
2673,1,3,0,0,1,3.45,66,2.6,6572.92
1401,3,3,0,1,0,7.54,47,4.0,5067.0
567,3,1,0,0,0,5.8,20,1.1,2470.93
1963,2,2,0,1,1,5.34,45,3.8,5124.64
1262,1,1,1,0,0,5.01,13,2.2,2949.11
1838,3,3,0,1,0,7.08,46,7.1,5092.15
1088,3,3,1,1,0,5.22,82,2.0,4271.58
2521,4,1,1,0,0,1.97,23,8.9,5655.14
2284,2,1,1,0,1,7.16,56,3.4,5433.64
483,5,1,1,1,0,2.41,88,5.9,3061.97
912,3,1,1,0,1,9.42,97,9.8,4737.27
2211,4,2,1,0,1,4.64,44,5.4,6089.11
2302,2,2,1,0,0,2.91,66,9.8,5666.9
1662,3,3,1,0,0,3.41,67,5.2,4479.97
1681,4,2,1,0,1,8.04,24,3.8,4602.14
2533,3,1,0,0,1,8.74,33,1.5,5824.95
2773,3,3,0,1,1,7.38,51,7.9,7067.01
2780,4,2,0,1,1,3.13,94,3.9,6642.74
778,5,3,0,1,0,8.91,98,3.6,4644.06
2771,1,2,0,0,0,1.35,98,8.6,6282.78
2987,3,1,1,0,1,1.75,3,6.4,6000.93
1837,2,3,1,1,1,5.82,16,2.1,4686.36
2581,5,2,1,0,1,8.5,96,2.5,7072.02
2189,3,2,1,0,1,8.68,79,4.9,5951.11
907,5,2,0,1,1,7.28,5,6.2,3325.39
2411,2,2,0,0,0,8.85,75,5.2,6208.76
1570,5,1,1,1,0,5.76,94,6.7,5116.11
1117,1,1,1,1,1,7.78,96,9.5,4634.3
2318,3,1,0,1,0,7.04,89,9.2,6291.47
2550,3,1,1,1,0,2.92,56,4.9,5675.74
2990,4,3,0,0,0,1.33,97,2.4,6645.39
836,5,1,1,1,0,3.07,30,6.6,3384.02
1646,4,1,0,1,0,8.82,19,3.0,4572.67
605,3,3,0,1,1,9.6,55,1.7,3133.94
456,2,2,0,1,1,8.9,68,8.5,3317.77
1922,2,2,1,0,1,4.79,23,1.4,4633.47
1046,3,1,0,0,0,8.02,59,1.9,3592.56
1414,4,2,0,1,1,7.36,95,1.3,5418.34
887,5,1,1,0,0,1.39,68,1.7,2997.2
1041,1,2,0,1,1,1.15,75,6.4,3599.66
2177,2,3,1,1,1,4.96,94,2.5,6242.43
1100,1,2,1,0,0,6.46,66,2.4,3682.77
2983,4,1,1,0,1,9.27,27,3.4,6609.6
810,4,2,0,0,1,9.4,43,7.9,4438.44
842,4,3,0,0,1,3.07,82,6.3,3756.47
2702,5,3,0,0,1,2.44,9,7.9,5763.73
918,1,1,1,1,0,6.03,18,7.6,2986.47
629,2,1,1,0,1,1.61,8,9.7,2573.16
1328,5,3,0,1,1,9.75,46,1.6,5058.68
2532,5,3,1,1,0,2.1,45,9.3,6418.96
2967,2,1,0,0,1,3.23,45,8.9,6020.3
1876,3,1,0,0,0,9.58,31,1.7,4818.11
1273,3,3,1,1,0,2.35,33,6.3,4059.97
2291,2,2,0,1,1,2.69,42,6.7,5665.53
2362,4,3,0,0,1,7.5,86,4.9,6517.61
1463,2,1,0,1,1,3.31,85,9.3,4456.81
2018,3,3,1,1,1,6.56,68,7.6,6438.25
1098,4,1,0,0,1,1.43,25,6.3,3130.54
611,5,2,0,0,1,9.07,2,8.3,3740.89
462,2,1,1,0,0,1.65,45,6.6,1967.22
1915,5,1,0,1,1,4.21,3,8.2,4458.21
1755,3,2,0,1,1,3.92,42,1.9,4356.54
887,5,2,0,0,0,2.34,86,6.3,3736.16
1723,4,3,0,1,0,9.43,22,7.8,5566.61
2961,4,1,0,1,1,8.45,49,8.9,7206.11
1766,5,3,0,0,1,9.95,74,6.1,6622.81
2046,3,2,1,1,1,9.01,73,2.4,5440.02
1285,4,2,0,0,1,3.16,38,2.0,3798.26
2394,5,2,0,0,1,9.13,33,7.6,6671.05
1289,4,1,1,1,0,3.02,42,5.8,3571.15
403,4,1,0,0,1,5.55,42,9.7,2471.97
847,1,1,0,1,1,5.2,47,1.6,2712.19
2739,3,1,0,0,0,4.91,50,1.7,5932.68
2855,1,2,1,0,1,1.23,92,3.9,6468.54
975,1,2,1,1,1,6.39,46,2.6,3333.07
1430,3,1,1,0,0,1.57,27,6.8,3897.56
831,1,3,1,0,0,4.61,23,1.9,3137.18
903,2,3,1,0,1,5.35,46,1.8,3618.03
660,1,3,1,0,1,4.64,30,4.5,3280.43
2788,4,3,1,0,1,6.73,60,6.2,7432.86
1559,2,1,0,1,0,2.55,26,2.8,3586.19
2910,3,2,0,1,1,4.35,15,1.2,6005.98
1896,4,2,0,0,0,8.92,0,4.7,5465.16
1106,3,2,1,0,1,2.94,6,9.8,3722.31
1751,2,2,1,1,1,3.49,30,4.3,4348.67
759,5,2,1,0,0,6.57,41,2.4,3767.89
1843,1,1,0,1,1,8.49,37,2.2,4625.39
1894,4,2,0,0,0,8.24,17,8.2,5629.39
2052,4,1,1,1,0,6.19,39,3.3,5398.63
979,1,3,1,0,0,9.56,9,7.5,3659.08
1855,1,2,1,0,0,2.29,30,8.6,4660.84
1661,3,1,1,0,0,7.05,18,1.1,4514.83
1840,2,2,1,0,1,9.24,88,4.1,5460.97
2411,1,2,1,1,1,5.53,98,3.6,5771.33
1564,5,2,0,0,0,7.68,75,8.7,5241.82
426,1,3,1,1,0,6.68,89,6.3,3177.94
2104,4,3,1,0,1,7.12,5,4.2,5188.62
1911,5,1,0,0,1,1.5,6,1.0,4494.22
943,3,1,0,1,0,8.8,5,1.9,3269.62
1719,5,1,1,1,1,8.43,26,5.0,4863.54
451,3,1,0,0,0,7.52,91,4.5,2880.79
1672,4,3,0,0,1,5.56,33,5.7,4664.49
1630,5,1,0,1,1,8.53,31,8.2,5219.63
2500,4,2,0,0,0,6.86,12,2.2,5812.34
2909,3,2,1,0,0,1.67,10,5.6,6106.36
1900,5,2,1,0,0,4.59,55,4.6,4970.01
681,3,3,0,1,0,3.98,63,9.5,3590.1
881,5,3,0,1,0,6.22,80,1.2,3857.03
580,4,1,1,0,1,1.8,90,4.4,3391.1
498,2,1,1,0,1,8.26,38,5.3,2958.35
430,4,3,1,1,0,8.91,17,1.1,2716.14
2124,1,1,0,0,0,3.83,3,3.6,3910.87
824,1,1,0,1,1,6.57,59,3.8,3275.21
2679,1,3,1,0,0,8.39,40,1.2,6102.68
1499,1,3,0,0,0,8.94,37,7.2,4524.03
911,1,2,1,1,0,3.67,81,6.1,3850.68
1545,4,3,0,1,1,3.77,37,4.2,4936.49
924,2,1,0,0,0,7.26,52,8.8,3872.9
1206,5,3,1,0,0,2.39,46,2.1,4341.27
